"anno","provincia","comune","mese","macro_tipologia","provenienza","arrivi","presenze"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","10","Alberghiero","Friuli-Venezia Giulia","20","50"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","10","Extra-Alberghiero - Complementari","Liguria","6","35"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","10","Alberghiero","Liguria","20","82"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","10","Extra-Alberghiero - Alloggi privati in affitto","Liguria","6","34"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","10","Alberghiero","Emilia Romagna","79","298"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","10","Extra-Alberghiero - Alloggi privati in affitto","Emilia Romagna","4","24"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","10","Extra-Alberghiero - Complementari","Emilia Romagna","17","74"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","10","Extra-Alberghiero - Complementari","Toscana","8","51"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","10","Alberghiero","Toscana","44","184"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","10","Extra-Alberghiero - Complementari","Umbria","1","2"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","10","Extra-Alberghiero - Alloggi privati in affitto","Umbria",,"5"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","10","Alberghiero","Umbria","13","55"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","10","Extra-Alberghiero - Alloggi privati in affitto","Marche","3","43"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","10","Alberghiero","Marche","17","90"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","10","Extra-Alberghiero - Complementari","Marche","2","4"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","10","Extra-Alberghiero - Complementari","Lazio","8","35"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","10","Extra-Alberghiero - Alloggi privati in affitto","Lazio","2","15"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","10","Alberghiero","Lazio","87","442"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","10","Alberghiero","Abruzzo","7","38"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","10","Extra-Alberghiero - Complementari","Abruzzo",,"26"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","10","Alberghiero","Molise","1","7"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","10","Alberghiero","Campania","25","126"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","10","Extra-Alberghiero - Complementari","Campania","2","5"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","10","Alberghiero","Puglia","34","95"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","10","Alberghiero","Basilicata","5","18"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","10","Extra-Alberghiero - Alloggi privati in affitto","Calabria","2","12"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","10","Alberghiero","Calabria","10","36"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","10","Alberghiero","Sicilia","57","226"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","10","Extra-Alberghiero - Complementari","Sardegna","59","120"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","10","Extra-Alberghiero - Alloggi privati in affitto","Sardegna","22","74"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","10","Alberghiero","Sardegna","462","925"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","10","Alberghiero","Bolzano","19","49"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","10","Extra-Alberghiero - Complementari","Bolzano","6","21"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","10","Extra-Alberghiero - Complementari","Trento","7","24"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","10","Extra-Alberghiero - Alloggi privati in affitto","Trento","2","6"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","10","Alberghiero","Trento","14","64"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","11","Non disponibile","Francia","3","6"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","11","Non disponibile","Germania","5","65"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","11","Non disponibile","Regno Unito","5","64"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","11","Non disponibile","Polonia","4","5"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","11","Non disponibile","Ucraina","1","1"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","11","Non disponibile","Moldavia","2","2"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","11","Non disponibile","Stati Uniti d'America","2","42"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","11","Non disponibile","Altri Paesi dell'Asia","2","2"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","11","Non disponibile","Nuova Zelanda","1","21"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","11","Non disponibile","Lombardia","2","14"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","11","Non disponibile","Veneto","1","7"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","11","Non disponibile","Emilia Romagna","2","3"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","11","Non disponibile","Toscana","1","2"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","11","Non disponibile","Puglia","1","1"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","11","Non disponibile","Sardegna","16","44"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","12","Alberghiero","Germania",,"21"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","12","Extra-Alberghiero - Alloggi privati in affitto","Regno Unito",,"2"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","12","Extra-Alberghiero - Alloggi privati in affitto","Stati Uniti d'America",,"4"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","12","Extra-Alberghiero - Alloggi privati in affitto","Nuova Zelanda",,"2"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","12","Alberghiero","Piemonte","1","2"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","12","Alberghiero","Lombardia","4","18"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","12","Alberghiero","Emilia Romagna","1","1"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","12","Alberghiero","Abruzzo","1","1"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","12","Alberghiero","Campania","26","26"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","12","Alberghiero","Calabria","2","2"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","12","Alberghiero","Sicilia",,"28"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","12","Alberghiero","Sardegna","11","18"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","12","Extra-Alberghiero - Alloggi privati in affitto","Sardegna","2","4"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","2","Non disponibile","Francia","4","46"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","2","Non disponibile","Germania","6","16"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","2","Non disponibile","Regno Unito","5","31"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","2","Non disponibile","Spagna","1","2"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","2","Non disponibile","Lussemburgo","1","4"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","2","Non disponibile","Svezia","4","4"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","2","Non disponibile","Svizzera (incluso Liechtenstein)","2","2"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","2","Non disponibile","Polonia","5","17"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","2","Non disponibile","Ungheria","2","2"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","2","Non disponibile","Brasile","2","3"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","2","Non disponibile","Cina","2","2"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","2","Non disponibile","Piemonte","6","16"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","2","Non disponibile","Lombardia","22","40"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","2","Non disponibile","Veneto","3","3"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","2","Non disponibile","Friuli-Venezia Giulia","2","4"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","2","Non disponibile","Emilia Romagna","1","2"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","2","Non disponibile","Toscana","4","4"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","2","Non disponibile","Lazio","5","27"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","2","Non disponibile","Campania","1","2"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","2","Non disponibile","Calabria","1","1"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","2","Non disponibile","Sicilia","7","16"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","2","Non disponibile","Sardegna","54","58"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","3","Non disponibile","Francia","1","2"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","3","Non disponibile","Brasile","1","1"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","3","Non disponibile","Piemonte",,"16"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","3","Non disponibile","Lombardia","2","2"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","3","Non disponibile","Veneto","2","8"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","3","Non disponibile","Toscana","1","2"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","3","Non disponibile","Lazio","4","6"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","3","Non disponibile","Sardegna","5","9"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","5","Extra-Alberghiero - Complementari","Polonia","1","1"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","5","Extra-Alberghiero - Complementari","Nuova Zelanda","1","1"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","5","Extra-Alberghiero - Complementari","Lombardia","3","15"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","5","Alberghiero","Lombardia","3","6"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","5","Alberghiero","Veneto","1","1"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","5","Alberghiero","Liguria","2","8"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","5","Extra-Alberghiero - Complementari","Liguria","1","1"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","5","Alberghiero","Toscana","3","4"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","5","Alberghiero","Marche","2","2"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","5","Alberghiero","Lazio","4","6"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","5","Alberghiero","Abruzzo","2","2"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","5","Alberghiero","Campania","2","2"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","5","Extra-Alberghiero - Complementari","Sicilia","1","1"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","5","Alberghiero","Sardegna","156","215"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","5","Extra-Alberghiero - Alloggi privati in affitto","Sardegna","22","36"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","5","Extra-Alberghiero - Complementari","Sardegna","29","35"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Complementari","Francia","6","20"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Alloggi privati in affitto","Francia","1","15"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","6","Alberghiero","Francia","20","63"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","6","Alberghiero","Paesi Bassi","2","9"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Complementari","Paesi Bassi","1","1"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","6","Alberghiero","Germania","42","140"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Alloggi privati in affitto","Germania","23","106"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Complementari","Germania","29","45"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Alloggi privati in affitto","Regno Unito","2","10"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Complementari","Regno Unito","2","8"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","6","Alberghiero","Regno Unito","10","27"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","6","Alberghiero","Grecia","1","2"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","6","Alberghiero","Portogallo","2","8"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Complementari","Portogallo","1","1"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","6","Alberghiero","Spagna","2","2"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Alloggi privati in affitto","Belgio","5","17"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","6","Alberghiero","Belgio","10","35"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Complementari","Svizzera (incluso Liechtenstein)","11","33"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","6","Alberghiero","Svizzera (incluso Liechtenstein)","79","257"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Alloggi privati in affitto","Svizzera (incluso Liechtenstein)","17","118"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Complementari","Austria","3","7"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","6","Alberghiero","Austria","15","62"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","6","Alberghiero","Lituania","2","6"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Complementari","Polonia","2","8"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","6","Alberghiero","Polonia","2","2"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Complementari","Repubblica Ceca","7","19"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","6","Alberghiero","Repubblica Ceca","3","6"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Alloggi privati in affitto","Slovacchia","6","48"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","6","Alberghiero","Ungheria","2","2"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","6","Alberghiero","Romania","4","13"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","6","Alberghiero","Ucraina","1","2"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","6","Alberghiero","Bielorussia","1","1"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Alloggi privati in affitto","Russia","2","21"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","6","Alberghiero","Russia","9","29"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","6","Alberghiero","Slovenia","2","4"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Complementari","Slovenia","4","4"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","6","Alberghiero","Altri Paesi Europei","3","4"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","6","Alberghiero","Egitto","1","7"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","6","Alberghiero","Altri Paesi Africa Mediterranea","1","2"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","6","Alberghiero","Altri Paesi dell'Africa","5","15"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","6","Alberghiero","Stati Uniti d'America","3","12"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","6","Alberghiero","Canada","3","10"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","6","Alberghiero","Brasile","1","1"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Complementari","Brasile","1","1"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Alloggi privati in affitto","Argentina","1","2"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","6","Alberghiero","Altri Paesi Centro - Sud America","4","6"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","6","Alberghiero","Giappone","3","3"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Alloggi privati in affitto","Altri Paesi dell'Asia","2","16"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","6","Alberghiero","Piemonte","137","515"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Complementari","Piemonte","33","98"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Alloggi privati in affitto","Piemonte","41","223"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","6","Alberghiero","Valle d'Aosta","2","11"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Alloggi privati in affitto","Valle d'Aosta","5","68"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Complementari","Valle d'Aosta","8","36"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Complementari","Lombardia","80","361"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","6","Alberghiero","Lombardia","412","1708"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Alloggi privati in affitto","Lombardia","86","507"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Complementari","Veneto","44","168"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","6","Alberghiero","Veneto","147","524"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Alloggi privati in affitto","Veneto","26","238"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Alloggi privati in affitto","Friuli-Venezia Giulia","12","45"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Complementari","Friuli-Venezia Giulia","3","12"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","6","Alberghiero","Friuli-Venezia Giulia","11","26"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Alloggi privati in affitto","Liguria","1","4"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Complementari","Liguria","2","4"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","6","Alberghiero","Liguria","37","115"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Complementari","Emilia Romagna","35","138"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","6","Alberghiero","Emilia Romagna","113","509"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Alloggi privati in affitto","Emilia Romagna","45","184"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","6","Alberghiero","Toscana","66","224"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Complementari","Toscana","37","134"
"2020","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Alloggi privati in affitto","Toscana","15","90"
